Order_ID,Customer_ID,Product_ID,Region_ID,Date_ID,Sales,Quantity,Profit,Discount,Cost_Price,Selling_Price,Shipping_Cost,Order_Priority,Delivery_Days
ORD467,CUST283,PROD148,REG5,2023-04-24,1453.75,4,78.11,0.36,2203.48,618.08,298.4,High,3
ORD468,CUST3,PROD160,REG16,2023-12-28,4984.55,1,177.3,0.33,2284.11,3560.26,448.77,Low,7
ORD469,CUST39,PROD199,REG5,2023-05-31,1079.22,1,70.21,0.18,421.38,192.65,221.71,Low,2
ORD470,CUST214,PROD189,REG12,2023-08-31,4214.99,9,556.16,0.04,474.58,4654.8,459.54,Medium,5
ORD471,CUST160,PROD76,REG13,2023-05-24,3737.48,3,809.83,0.42,788.8,2443.82,260.56,Low,7
ORD472,CUST159,PROD162,REG13,2023-08-07,4333.86,7,806.3,0.46,2400.09,139.38,26.87,Medium,5
ORD473,CUST37,PROD18,REG16,2023-10-30,2966.1,8,634.87,0.12,689.45,4940.95,473.83,Low,1
ORD474,CUST272,PROD106,REG19,2023-08-31,1238.67,4,546.33,0.0,158.72,3307.22,342.95,Medium,1
ORD475,CUST221,PROD1,REG16,2023-02-06,2469.25,9,472.46,0.24,2472.79,4127.72,197.8,Medium,5
ORD476,CUST176,PROD42,REG13,2023-01-30,4325.64,4,960.54,0.31,2967.08,623.74,59.99,Low,1
ORD477,CUST74,PROD121,REG20,2023-02-10,4009.24,5,297.0,0.33,1419.8,1786.96,78.76,Low,5
ORD478,CUST5,PROD196,REG3,2023-11-27,950.2,5,372.77,0.3,2001.26,1089.93,426.98,Medium,4
ORD479,CUST44,PROD86,REG15,2023-07-20,4961.83,9,579.59,0.34,883.05,3290.11,369.27,Medium,6
ORD480,CUST113,PROD123,REG11,2023-11-12,249.02,4,517.45,0.37,1408.58,2543.46,265.61,Low,2
ORD481,CUST104,PROD191,REG13,2023-11-10,2023.98,4,677.49,0.42,1432.69,2651.35,415.12,Low,1
ORD482,CUST240,PROD101,REG7,2023-05-10,3796.57,1,776.93,0.29,1007.93,2692.52,340.27,Medium,5
ORD483,CUST275,PROD35,REG5,2023-10-04,4871.32,5,190.62,0.02,2441.35,1246.91,446.19,Medium,3
ORD484,CUST113,PROD153,REG14,2023-08-14,796.42,4,632.61,0.47,2815.17,1368.77,319.51,Medium,1
ORD485,CUST60,PROD13,REG15,2023-10-01,4627.8,5,697.08,0.21,1551.0,3426.64,182.24,High,2
ORD486,CUST286,PROD51,REG8,2023-08-17,1173.22,1,279.58,0.23,1441.33,1232.09,109.26,Low,3
ORD487,CUST138,PROD64,REG13,2023-12-09,2807.93,9,928.8,0.31,1571.75,624.96,481.43,Low,2
ORD488,CUST219,PROD193,REG12,2023-12-04,2220.76,5,351.8,0.14,2284.52,2752.77,180.66,High,1
ORD489,CUST229,PROD162,REG19,2023-10-18,4059.47,9,641.7,0.45,1645.08,2325.04,244.15,High,2
ORD490,CUST265,PROD188,REG9,2023-06-24,778.99,8,926.54,0.33,1435.45,1563.03,417.71,Low,2
ORD491,CUST143,PROD36,REG5,2023-02-10,1035.26,5,980.82,0.07,524.94,4390.03,464.03,Low,4
ORD492,CUST88,PROD20,REG11,2023-01-22,2880.81,3,256.24,0.19,902.21,3417.46,412.57,High,3
ORD493,CUST73,PROD7,REG16,2023-11-17,1128.76,5,942.53,0.11,2619.53,1417.16,251.71,Medium,4
ORD494,CUST170,PROD152,REG17,2023-03-30,4411.96,9,909.99,0.22,2371.17,3924.5,170.78,Low,2
ORD495,CUST31,PROD61,REG19,2023-12-26,2933.93,9,258.47,0.1,2792.1,4791.84,327.96,Low,4
ORD496,CUST168,PROD147,REG4,2023-05-27,4567.6,8,110.04,0.05,103.36,272.07,430.18,Medium,5
ORD497,CUST290,PROD191,REG13,2023-02-20,3845.27,4,368.73,0.16,1497.18,1270.06,299.11,High,5
ORD498,CUST75,PROD10,REG18,2023-05-25,2427.22,8,924.39,0.07,1616.05,2774.38,350.07,Low,4
ORD499,CUST249,PROD152,REG7,2023-02-01,3492.8,5,846.82,0.02,149.29,233.7,440.47,Medium,5
ORD500,CUST20,PROD41,REG3,2023-05-28,393.03,5,265.54,0.25,2185.23,4161.01,435.77,High,3
ORD501,CUST110,PROD77,REG7,2023-08-12,3193.17,6,282.86,0.3,2101.8,3070.31,75.86,Low,7
ORD502,CUST254,PROD98,REG5,2023-10-24,4921.83,3,305.29,0.1,1963.14,1575.23,294.87,High,3
ORD503,CUST235,PROD135,REG2,2023-11-06,684.98,4,90.6,0.18,2692.66,2340.25,182.34,Medium,2
ORD504,CUST129,PROD80,REG20,2023-12-25,2312.68,1,176.65,0.23,1714.37,943.07,398.04,Medium,5
ORD505,CUST114,PROD35,REG10,2023-07-13,190.82,1,618.29,0.13,2613.98,3841.34,256.07,High,3
ORD506,CUST230,PROD81,REG4,2023-06-28,3471.83,6,497.47,0.17,717.42,4842.17,408.24,High,2
ORD507,CUST70,PROD100,REG3,2023-05-12,195.17,1,417.79,0.13,2588.17,381.32,297.07,Low,6
ORD508,CUST179,PROD135,REG11,2023-06-06,2330.83,7,520.55,0.33,1126.27,1457.87,130.57,Low,1
ORD509,CUST124,PROD161,REG7,2023-05-24,1173.84,8,888.49,0.19,2240.1,2867.29,345.04,High,6
ORD510,CUST19,PROD141,REG8,2023-03-15,4055.36,7,955.55,0.23,1432.35,4390.77,271.34,Medium,2
ORD511,CUST69,PROD199,REG8,2023-10-25,3263.62,5,263.12,0.13,2823.24,225.08,396.72,Low,6
ORD512,CUST196,PROD96,REG10,2023-06-29,3364.72,6,241.33,0.29,1449.49,2034.98,284.6,Low,3
ORD513,CUST108,PROD180,REG9,2023-02-13,2794.47,6,79.45,0.21,2575.37,2052.34,159.5,Medium,7
ORD514,CUST75,PROD46,REG14,2023-03-06,1327.19,2,267.1,0.23,64.81,441.21,422.97,Low,7
ORD515,CUST184,PROD18,REG18,2023-07-22,4096.89,8,182.47,0.1,2655.42,2481.27,176.27,Medium,1
ORD516,CUST66,PROD124,REG14,2023-10-31,4412.59,1,37.29,0.26,831.27,4137.61,185.34,Medium,2
ORD517,CUST210,PROD87,REG6,2023-07-31,2247.75,7,182.72,0.21,2075.83,780.28,450.26,Medium,5
ORD518,CUST109,PROD85,REG19,2023-01-30,2973.02,8,782.65,0.27,2520.5,3577.7,334.91,High,5
ORD519,CUST177,PROD135,REG8,2023-07-24,3159.07,2,921.06,0.26,2588.28,4524.17,469.55,Low,1
ORD520,CUST119,PROD58,REG18,2023-02-23,3665.27,1,724.37,0.36,992.38,1819.89,316.39,High,1
ORD521,CUST261,PROD186,REG8,2023-10-19,2995.43,9,305.43,0.17,1334.12,946.14,380.89,Low,2
ORD522,CUST51,PROD84,REG8,2023-05-12,4052.33,8,635.14,0.11,1551.76,1420.3,140.71,High,2
ORD523,CUST185,PROD135,REG8,2023-09-20,4138.03,9,772.48,0.46,1860.34,623.5,130.05,High,3
ORD524,CUST167,PROD88,REG15,2023-05-15,2827.1,8,448.08,0.2,77.03,3758.74,375.86,High,6
ORD525,CUST139,PROD19,REG14,2023-03-29,4426.47,6,623.25,0.41,1154.58,4701.42,475.32,High,2
ORD526,CUST223,PROD31,REG18,2023-06-13,1094.4,7,578.01,0.44,876.43,3134.4,221.27,Low,5
ORD527,CUST246,PROD110,REG11,2023-03-02,2126.72,8,903.71,0.33,934.88,3289.81,193.38,Medium,1
ORD528,CUST153,PROD135,REG12,2023-08-28,3187.54,1,754.87,0.38,1592.47,1355.75,196.58,High,4
ORD529,CUST168,PROD14,REG6,2023-04-26,602.61,9,272.3,0.45,990.1,2994.73,374.39,High,1
ORD530,CUST59,PROD119,REG12,2023-01-30,3621.35,4,237.07,0.25,1650.56,580.82,345.55,Medium,1
ORD531,CUST184,PROD54,REG2,2023-03-18,2450.45,6,696.67,0.21,579.06,1609.99,273.52,Medium,4
ORD532,CUST1,PROD190,REG20,2023-07-23,1957.07,2,240.68,0.36,1107.32,2190.27,192.4,Medium,3
ORD533,CUST39,PROD41,REG2,2023-10-25,2314.05,9,625.71,0.29,57.35,4211.4,103.4,High,6
ORD534,CUST86,PROD123,REG7,2023-06-19,1901.17,9,262.39,0.04,111.55,4085.86,231.72,High,3
ORD535,CUST224,PROD120,REG4,2023-04-12,1273.74,5,921.22,0.4,1388.67,503.92,408.46,Low,2
ORD536,CUST202,PROD39,REG11,2023-02-01,4587.77,3,309.53,0.1,214.9,2516.48,455.81,Low,4
ORD537,CUST263,PROD17,REG12,2023-01-15,4016.88,2,850.06,0.11,1333.26,4601.57,96.09,Low,1
ORD538,CUST286,PROD48,REG16,2023-09-01,1736.31,8,237.41,0.44,897.81,632.02,190.55,Low,3
ORD539,CUST106,PROD39,REG12,2023-04-01,928.35,6,576.38,0.41,632.72,4741.66,448.18,High,4
ORD540,CUST157,PROD98,REG14,2023-07-15,671.47,7,197.01,0.39,1289.89,2048.16,109.75,Medium,3
ORD541,CUST42,PROD1,REG4,2023-05-19,3997.13,9,425.81,0.49,660.97,1352.36,184.95,Low,6
ORD542,CUST104,PROD106,REG3,2023-10-04,3539.94,4,382.48,0.47,1739.9,2595.45,112.82,High,3
ORD543,CUST221,PROD66,REG16,2023-09-10,468.64,4,48.65,0.06,464.3,4261.15,340.57,Medium,6
ORD544,CUST25,PROD177,REG6,2023-04-14,671.31,6,136.67,0.23,99.07,1069.87,485.43,Low,7
ORD545,CUST111,PROD198,REG13,2023-03-15,4577.64,5,756.22,0.15,2421.5,4903.45,178.6,Medium,2
ORD546,CUST218,PROD32,REG14,2023-07-18,4361.88,4,418.49,0.45,1210.5,3805.26,39.29,Low,5
ORD547,CUST198,PROD66,REG17,2023-10-22,1530.57,9,806.05,0.07,783.63,3657.78,276.65,Medium,4
ORD548,CUST144,PROD1,REG18,2023-02-05,599.8,1,673.2,0.02,2432.8,3102.05,482.45,Medium,2
ORD549,CUST228,PROD148,REG4,2023-06-28,4063.57,2,388.99,0.49,2146.62,4243.16,405.39,High,6
ORD550,CUST47,PROD85,REG2,2023-10-25,228.25,5,499.88,0.28,1882.4,2573.71,454.21,Medium,3
ORD551,CUST276,PROD83,REG1,2023-12-15,3218.1,1,951.05,0.14,1066.7,4215.3,240.67,Medium,7
ORD552,CUST84,PROD126,REG12,2023-08-15,884.43,7,948.47,0.17,1975.57,2695.32,144.8,High,3
ORD553,CUST75,PROD192,REG7,2023-01-13,3488.96,2,490.13,0.07,1570.04,3881.49,147.75,Medium,5
ORD554,CUST227,PROD167,REG2,2023-03-25,923.3,5,715.31,0.5,2615.34,3049.35,247.8,Low,4
ORD555,CUST244,PROD183,REG19,2023-11-23,1810.34,5,752.33,0.44,1092.38,4996.33,123.45,High,6
ORD556,CUST141,PROD141,REG6,2023-02-12,698.23,6,515.49,0.12,636.23,2594.75,419.56,High,6
ORD557,CUST251,PROD150,REG20,2023-01-25,1506.73,1,452.54,0.17,1813.6,4255.27,99.13,Medium,4
ORD558,CUST50,PROD147,REG6,2023-01-05,732.58,9,771.33,0.08,2727.42,4620.98,193.5,Medium,7
ORD559,CUST216,PROD116,REG8,2023-08-07,2370.59,7,421.47,0.26,1888.79,4474.64,450.06,Low,5
ORD560,CUST93,PROD46,REG15,2023-06-02,3282.1,8,505.09,0.49,2413.11,1791.85,394.19,Low,2
ORD561,CUST79,PROD188,REG17,2023-08-02,2033.1,9,96.6,0.3,2463.19,660.17,425.85,High,5
ORD562,CUST108,PROD189,REG9,2023-12-27,4769.5,4,905.29,0.33,2212.22,2557.34,469.27,Medium,3
ORD563,CUST3,PROD141,REG20,2023-09-13,3798.84,6,460.18,0.34,159.7,4061.59,440.21,Medium,2
ORD564,CUST225,PROD108,REG20,2023-06-06,2767.44,1,603.06,0.1,613.15,4011.32,363.77,Low,2
ORD565,CUST131,PROD29,REG19,2023-04-12,2861.26,1,79.85,0.12,558.88,1774.71,240.76,Medium,6
ORD566,CUST277,PROD110,REG13,2023-08-04,1670.96,9,534.15,0.25,2507.6,3230.18,25.68,Low,3
ORD567,CUST57,PROD140,REG7,2023-01-20,2611.35,7,229.1,0.23,1509.6,3028.52,466.89,High,2
ORD568,CUST106,PROD14,REG17,2023-07-12,3813.28,1,391.34,0.16,2379.05,449.88,60.69,High,5
ORD569,CUST38,PROD61,REG11,2023-03-14,108.87,4,564.4,0.36,2135.5,3486.19,468.59,High,1
ORD570,CUST27,PROD103,REG15,2023-08-28,2454.9,1,816.88,0.14,2482.82,3165.05,425.89,Medium,7
ORD571,CUST150,PROD188,REG15,2023-08-09,4530.37,4,270.21,0.45,760.5,367.86,481.59,Low,4
ORD572,CUST260,PROD105,REG9,2023-08-11,4262.55,9,730.54,0.06,1758.13,1990.4,151.06,Low,2
ORD573,CUST191,PROD88,REG1,2023-12-28,1182.88,1,497.12,0.46,1753.97,2226.71,252.94,Medium,2
ORD574,CUST10,PROD109,REG12,2023-06-15,3707.56,3,311.2,0.05,2119.62,3849.87,32.82,High,2
ORD575,CUST157,PROD131,REG4,2023-06-19,2965.88,8,297.5,0.1,1830.13,2644.07,155.23,Medium,7
ORD576,CUST263,PROD162,REG2,2023-06-07,2675.13,5,248.69,0.23,840.51,3877.42,26.02,Medium,6
ORD577,CUST125,PROD138,REG18,2023-09-06,3341.08,8,82.43,0.44,2805.22,4136.1,412.21,Medium,2
ORD578,CUST173,PROD124,REG6,2023-11-08,3197.13,9,585.31,0.15,787.31,4726.6,348.96,Medium,2
ORD579,CUST240,PROD131,REG8,2023-10-02,449.95,3,628.69,0.33,1188.4,4269.76,425.79,Low,6
ORD580,CUST196,PROD172,REG13,2023-01-16,2142.53,3,242.89,0.17,1625.64,3325.23,37.97,High,7
ORD581,CUST161,PROD82,REG20,2023-07-05,1076.56,9,568.65,0.01,2431.69,2046.02,121.57,Low,7
ORD582,CUST70,PROD111,REG12,2023-03-01,3532.86,9,873.87,0.31,1802.19,4414.31,29.31,Low,7
ORD583,CUST91,PROD146,REG11,2023-08-05,1439.22,9,809.58,0.12,2363.1,774.3,103.2,Low,6
ORD584,CUST16,PROD54,REG4,2023-05-07,2238.46,1,413.28,0.1,115.22,2100.61,303.21,Low,7
ORD585,CUST221,PROD179,REG8,2023-06-18,4125.97,3,501.26,0.4,1139.68,3047.68,23.53,High,4
ORD586,CUST17,PROD111,REG19,2023-11-25,3937.01,2,709.33,0.31,1491.26,3333.08,343.48,High,6
ORD587,CUST24,PROD101,REG14,2023-08-13,4285.38,3,582.14,0.4,813.63,4901.16,418.88,Medium,1
ORD588,CUST104,PROD76,REG9,2023-07-30,2447.36,2,757.14,0.13,1568.61,3976.81,181.02,High,6
ORD589,CUST144,PROD7,REG15,2023-03-02,4639.82,3,950.66,0.02,1180.54,494.73,293.83,Medium,3
ORD590,CUST5,PROD37,REG1,2023-11-14,254.62,5,185.25,0.43,2807.76,2629.64,356.56,Medium,7
ORD591,CUST166,PROD95,REG8,2023-03-24,4697.59,5,791.37,0.38,1607.04,4340.54,448.95,High,1
ORD592,CUST242,PROD145,REG4,2023-04-16,1808.28,6,341.62,0.0,1369.06,2762.83,69.17,Medium,6
ORD593,CUST64,PROD77,REG15,2023-10-21,4082.83,9,568.15,0.35,1786.28,1047.89,450.17,High,3
ORD594,CUST61,PROD111,REG16,2023-01-23,4746.77,4,214.82,0.12,1861.35,1802.68,101.48,High,7
ORD595,CUST178,PROD191,REG13,2023-06-25,4469.89,5,743.56,0.18,2427.04,2928.62,456.01,Medium,5
ORD596,CUST268,PROD151,REG9,2023-03-29,3520.29,1,980.2,0.39,1617.47,2868.6,220.97,Low,7
ORD597,CUST24,PROD71,REG17,2023-05-22,3383.9,4,835.0,0.49,1689.74,2446.08,281.19,Low,1
ORD598,CUST82,PROD110,REG4,2023-10-07,4870.53,8,624.31,0.12,1449.18,2477.93,456.86,Medium,1
ORD599,CUST13,PROD70,REG11,2023-11-26,2379.03,5,497.19,0.23,2777.92,4673.94,171.92,Low,3
ORD600,CUST185,PROD83,REG15,2023-01-28,609.68,5,528.34,0.2,1952.9,124.74,367.51,Low,3
ORD601,CUST29,PROD144,REG19,2023-01-03,218.32,8,932.22,0.28,2632.17,4134.18,219.82,Low,2
ORD602,CUST292,PROD19,REG14,2023-11-06,4418.37,1,166.76,0.26,2097.25,3287.05,78.95,High,4
ORD603,CUST209,PROD150,REG16,2023-01-09,228.34,7,594.6,0.33,1345.56,352.98,209.27,High,1
ORD604,CUST145,PROD10,REG11,2023-12-03,4759.06,1,641.63,0.25,1924.71,3445.56,81.17,Medium,1
ORD605,CUST135,PROD3,REG19,2023-04-18,2892.6,8,908.84,0.34,508.3,1515.26,138.05,Medium,6
ORD606,CUST22,PROD79,REG14,2023-12-27,3322.08,3,276.7,0.16,624.28,1196.67,239.25,Medium,4
ORD607,CUST35,PROD135,REG3,2023-11-23,4554.94,6,713.64,0.11,2079.75,1255.66,217.6,High,5
ORD608,CUST171,PROD97,REG5,2023-10-24,4519.57,7,356.82,0.45,134.6,4976.96,280.87,Medium,3
ORD609,CUST36,PROD60,REG6,2023-06-13,2015.19,2,370.74,0.28,2136.74,2787.43,98.73,Low,1
ORD610,CUST235,PROD37,REG5,2023-07-15,3101.44,6,90.59,0.01,2069.56,4992.64,222.53,Medium,6
ORD611,CUST244,PROD26,REG14,2023-02-21,2656.99,5,335.02,0.06,867.13,522.42,340.31,Low,4
ORD612,CUST283,PROD134,REG2,2023-06-14,4103.5,6,331.19,0.34,383.4,3151.99,204.58,Medium,2
ORD613,CUST245,PROD62,REG12,2023-03-10,375.3,5,39.28,0.4,688.4,1336.22,36.86,High,3
ORD614,CUST75,PROD121,REG20,2023-10-10,3172.18,2,554.07,0.41,2028.22,3658.64,419.74,Low,3
ORD615,CUST195,PROD107,REG9,2023-04-10,2205.72,9,709.68,0.22,2543.74,3081.92,442.41,High,4
ORD616,CUST206,PROD137,REG16,2023-01-09,4318.56,3,503.52,0.29,367.19,2139.39,180.17,Medium,2
ORD617,CUST53,PROD7,REG3,2023-09-24,3470.55,1,532.03,0.4,230.21,248.94,421.65,Medium,7
ORD618,CUST165,PROD149,REG13,2023-05-24,1379.02,2,114.76,0.48,1183.62,100.39,212.61,High,7
ORD619,CUST224,PROD57,REG11,2023-09-07,757.77,3,687.9,0.44,1725.91,1670.81,319.55,High,1
ORD620,CUST176,PROD14,REG6,2023-12-02,2752.57,5,476.43,0.19,1928.0,4734.17,92.35,High,3
ORD621,CUST198,PROD94,REG17,2023-02-28,4911.31,9,236.98,0.48,636.45,615.87,278.84,High,7
ORD622,CUST35,PROD4,REG12,2023-01-22,1814.55,4,857.16,0.07,2532.61,2377.61,56.74,High,1
ORD623,CUST289,PROD134,REG17,2023-09-19,4977.52,8,569.54,0.45,434.12,3625.82,467.89,Medium,3
ORD624,CUST147,PROD40,REG8,2023-01-02,2638.57,4,999.17,0.26,2802.1,4646.01,301.25,Low,3
ORD625,CUST92,PROD136,REG13,2023-09-28,1032.65,1,86.33,0.36,2619.65,3022.14,66.91,Medium,4
ORD626,CUST202,PROD103,REG4,2023-07-28,250.02,7,519.85,0.39,2792.9,3696.07,87.16,Low,5
ORD627,CUST105,PROD33,REG6,2023-02-05,1584.81,5,310.92,0.17,513.25,2181.77,471.66,Medium,3
ORD628,CUST13,PROD11,REG12,2023-08-02,271.88,5,862.99,0.44,2280.18,1230.43,188.19,Low,7
ORD629,CUST58,PROD197,REG16,2023-02-08,2991.25,3,170.16,0.13,1709.77,151.54,407.34,High,5
ORD630,CUST3,PROD124,REG5,2023-09-11,3537.94,5,11.37,0.04,1345.44,1184.02,476.34,High,2
ORD631,CUST291,PROD45,REG16,2023-11-10,3382.94,4,448.56,0.38,946.43,3677.18,325.61,High,3
ORD632,CUST247,PROD106,REG9,2023-04-27,1845.43,8,680.39,0.45,1599.65,3849.06,265.35,High,7
ORD633,CUST81,PROD82,REG17,2023-07-04,647.06,6,968.23,0.46,1130.31,3650.83,491.09,Low,1
ORD634,CUST67,PROD148,REG5,2023-04-29,3242.47,7,623.91,0.19,1827.04,2444.47,492.64,High,2
ORD635,CUST239,PROD50,REG3,2023-07-28,409.67,3,198.45,0.17,1386.81,3754.16,309.25,High,1
ORD636,CUST72,PROD127,REG14,2023-10-01,3257.38,1,368.55,0.13,2181.24,2947.06,83.01,Medium,4
ORD637,CUST238,PROD118,REG19,2023-02-14,4192.92,8,782.26,0.24,786.83,195.16,181.25,Low,4
ORD638,CUST271,PROD195,REG4,2023-12-08,380.08,2,336.45,0.48,297.91,3977.81,452.77,Medium,6
ORD639,CUST59,PROD190,REG13,2023-03-18,1843.76,9,172.6,0.25,664.26,554.34,360.79,High,5
ORD640,CUST174,PROD179,REG7,2023-12-29,3131.73,2,292.22,0.12,2702.13,4761.41,56.15,Low,5
ORD641,CUST246,PROD26,REG12,2023-07-19,3229.14,4,49.94,0.1,1898.58,4493.52,194.98,Medium,7
ORD642,CUST83,PROD41,REG1,2023-03-26,1069.9,9,757.57,0.46,1653.71,1809.04,103.21,Medium,7
ORD643,CUST53,PROD153,REG10,2023-03-29,3154.48,5,292.43,0.34,2787.33,2181.86,57.33,Medium,1
ORD644,CUST243,PROD56,REG6,2023-06-16,2831.95,1,766.85,0.35,2651.73,4076.06,263.28,High,5
ORD645,CUST106,PROD104,REG13,2023-12-25,4440.02,8,844.14,0.29,2226.61,2840.63,393.26,Medium,1
ORD646,CUST154,PROD131,REG2,2023-03-21,3515.42,3,460.47,0.31,820.23,4005.69,86.54,Low,4
ORD647,CUST48,PROD134,REG7,2023-01-30,1884.89,1,859.81,0.02,1830.55,1230.27,90.62,High,3
ORD648,CUST168,PROD119,REG5,2023-05-13,1204.2,8,991.52,0.18,1517.93,514.12,459.78,High,1
ORD649,CUST84,PROD138,REG1,2023-12-25,3093.45,7,942.33,0.04,2914.78,4934.83,438.76,Low,2
ORD650,CUST164,PROD95,REG15,2023-10-15,1352.27,2,979.48,0.16,261.14,2976.12,470.64,Medium,4
ORD651,CUST291,PROD154,REG7,2023-11-30,471.49,6,951.15,0.36,2239.04,4413.2,304.29,Medium,6
ORD652,CUST25,PROD54,REG14,2023-01-09,4131.24,4,964.25,0.04,2783.09,231.82,56.69,Medium,5
ORD653,CUST62,PROD72,REG4,2023-12-14,1216.97,5,700.96,0.45,1972.62,1954.89,482.76,Low,1
ORD654,CUST115,PROD66,REG13,2023-06-06,1959.81,1,164.62,0.18,2794.74,1496.38,206.98,Medium,1
ORD655,CUST149,PROD56,REG4,2023-12-10,4247.79,8,650.29,0.04,1393.33,3348.66,246.61,Medium,3
ORD656,CUST73,PROD192,REG12,2023-03-23,605.44,6,990.82,0.05,377.07,781.55,394.82,Low,4
ORD657,CUST56,PROD8,REG14,2023-01-06,4850.01,7,251.85,0.07,2875.92,2767.12,272.9,High,7
ORD658,CUST16,PROD107,REG4,2023-07-15,2661.84,7,684.95,0.35,358.26,154.39,105.15,Medium,7
ORD659,CUST298,PROD69,REG14,2023-08-10,3399.35,6,137.97,0.47,79.34,2463.53,245.35,Medium,3
ORD660,CUST192,PROD87,REG2,2023-06-29,3684.5,2,998.2,0.38,1390.34,3138.94,143.9,Low,1
ORD661,CUST156,PROD168,REG5,2023-12-16,4906.8,7,425.66,0.2,510.38,291.17,187.16,High,7
ORD662,CUST90,PROD186,REG5,2023-02-17,2808.51,9,357.17,0.38,2870.67,1929.39,475.3,Low,2
ORD663,CUST72,PROD74,REG7,2023-08-04,3528.65,9,214.52,0.42,133.16,3722.53,162.13,Medium,1
ORD664,CUST97,PROD167,REG11,2023-06-18,3445.16,3,851.66,0.03,2814.13,781.43,397.17,Low,5
ORD665,CUST189,PROD32,REG16,2023-05-26,3188.14,3,616.28,0.16,224.19,4119.02,290.49,Medium,4
ORD666,CUST208,PROD188,REG10,2023-10-20,4016.79,3,579.58,0.37,838.26,3254.86,234.72,Medium,5
ORD667,CUST247,PROD28,REG14,2023-06-25,1793.71,9,255.57,0.13,2051.99,575.6,322.11,Low,1
ORD668,CUST122,PROD90,REG6,2023-02-21,2461.27,7,142.17,0.46,2623.43,4235.71,137.82,Low,1
ORD669,CUST136,PROD40,REG2,2023-10-09,482.8,6,74.32,0.12,322.54,4421.73,351.59,Medium,6
ORD670,CUST166,PROD9,REG20,2023-09-09,4559.52,8,611.18,0.39,2074.99,358.33,389.89,Medium,7
ORD671,CUST76,PROD4,REG13,2023-04-25,2840.21,1,732.3,0.2,2991.71,245.62,194.07,Medium,5
ORD672,CUST74,PROD15,REG20,2023-07-23,2672.43,1,430.65,0.44,2521.22,2703.72,246.38,Low,7
ORD673,CUST64,PROD99,REG8,2023-11-18,1408.06,4,108.01,0.14,1118.45,2803.76,322.49,Medium,7
ORD674,CUST40,PROD138,REG10,2023-05-20,4509.97,9,98.38,0.29,1051.28,2755.71,452.61,Medium,6
ORD675,CUST116,PROD79,REG17,2023-04-01,168.18,8,534.22,0.01,1376.04,4837.3,147.12,Medium,2
ORD676,CUST15,PROD82,REG8,2023-01-17,575.31,5,342.61,0.4,150.26,793.82,464.33,Medium,2
ORD677,CUST279,PROD65,REG13,2023-12-12,394.37,3,664.78,0.02,509.04,3676.83,356.54,Medium,4
ORD678,CUST155,PROD115,REG6,2023-09-03,1280.52,6,954.36,0.32,892.66,1827.08,40.66,High,2
ORD679,CUST16,PROD74,REG15,2023-07-14,2534.56,2,58.5,0.28,520.27,252.51,419.4,High,4
ORD680,CUST82,PROD120,REG15,2023-10-15,2371.27,1,130.04,0.46,2600.95,846.15,219.77,High,2
ORD681,CUST127,PROD16,REG6,2023-06-16,1425.68,6,612.15,0.46,1739.96,3635.43,94.05,High,6
ORD682,CUST254,PROD193,REG14,2023-03-27,2820.04,5,303.23,0.12,986.48,4634.01,181.38,Low,5
ORD683,CUST155,PROD109,REG19,2023-05-13,1213.94,9,721.56,0.13,1783.54,2659.02,414.34,Low,3
ORD684,CUST89,PROD181,REG1,2023-01-21,1891.91,3,489.97,0.33,1661.27,849.63,353.85,Low,7
ORD685,CUST161,PROD176,REG1,2023-04-15,932.82,7,954.62,0.14,799.49,191.11,149.89,Low,6
ORD686,CUST108,PROD27,REG12,2023-02-24,3354.94,5,365.19,0.09,2944.71,2264.92,423.35,Medium,1
ORD687,CUST154,PROD182,REG13,2023-11-13,500.17,2,727.87,0.09,1381.11,3727.74,54.39,High,7
ORD688,CUST61,PROD17,REG13,2023-12-27,1782.11,5,597.04,0.01,905.4,2675.36,225.2,High,6
ORD689,CUST6,PROD154,REG12,2023-05-31,2702.02,9,704.71,0.23,2091.69,694.78,283.68,Medium,6
ORD690,CUST256,PROD8,REG19,2023-01-30,2792.7,5,293.23,0.24,2307.98,3860.61,377.01,Medium,7
ORD691,CUST118,PROD127,REG12,2023-10-13,1901.51,6,554.86,0.21,1580.9,2102.7,151.45,Medium,6
ORD692,CUST230,PROD25,REG14,2023-08-01,3254.38,4,17.13,0.49,692.66,3917.85,318.04,Low,7
ORD693,CUST244,PROD133,REG16,2023-11-13,905.8,9,951.38,0.32,2547.9,4301.02,70.77,High,1
ORD694,CUST267,PROD138,REG1,2023-10-23,3649.06,3,443.85,0.28,2613.0,4963.39,426.32,Medium,6
ORD695,CUST226,PROD154,REG15,2023-06-27,4633.72,2,362.58,0.04,2011.62,2847.18,417.77,Low,4
ORD696,CUST258,PROD165,REG2,2023-03-20,4950.15,8,110.92,0.23,720.72,1882.11,60.78,Low,5
ORD697,CUST57,PROD110,REG7,2023-03-08,4404.56,9,245.01,0.03,362.87,4612.21,136.73,Medium,1
ORD698,CUST123,PROD115,REG20,2023-01-26,1378.5,5,304.12,0.24,557.27,1747.66,217.12,High,3
ORD699,CUST92,PROD90,REG10,2023-07-13,286.66,3,483.78,0.01,2148.84,4054.65,337.93,High,6
ORD700,CUST278,PROD81,REG7,2023-07-07,4872.73,9,420.87,0.07,132.89,3391.46,284.66,Medium,2
