Date_ID,Date,Year,Quarter,Quarter_Name,Month,Month_Name,Month_Short,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Is_Holiday,Fiscal_Year,Fiscal_Quarter,Month_Year,Year_Month
1654,2019-07-12,2019,3,Q3,7,July,Jul,12,4,Friday,28,0,0,2020,3,Jul 2019,201907
1655,2019-07-13,2019,3,Q3,7,July,Jul,13,5,Saturday,28,1,0,2020,3,Jul 2019,201907
1656,2019-07-14,2019,3,Q3,7,July,Jul,14,6,Sunday,28,1,0,2020,3,Jul 2019,201907
1657,2019-07-15,2019,3,Q3,7,July,Jul,15,0,Monday,29,0,0,2020,3,Jul 2019,201907
1658,2019-07-16,2019,3,Q3,7,July,Jul,16,1,Tuesday,29,0,0,2020,3,Jul 2019,201907
1659,2019-07-17,2019,3,Q3,7,July,Jul,17,2,Wednesday,29,0,0,2020,3,Jul 2019,201907
1660,2019-07-18,2019,3,Q3,7,July,Jul,18,3,Thursday,29,0,0,2020,3,Jul 2019,201907
1661,2019-07-19,2019,3,Q3,7,July,Jul,19,4,Friday,29,0,0,2020,3,Jul 2019,201907
1662,2019-07-20,2019,3,Q3,7,July,Jul,20,5,Saturday,29,1,0,2020,3,Jul 2019,201907
1663,2019-07-21,2019,3,Q3,7,July,Jul,21,6,Sunday,29,1,0,2020,3,Jul 2019,201907
1664,2019-07-22,2019,3,Q3,7,July,Jul,22,0,Monday,30,0,0,2020,3,Jul 2019,201907
1665,2019-07-23,2019,3,Q3,7,July,Jul,23,1,Tuesday,30,0,1,2020,3,Jul 2019,201907
1666,2019-07-24,2019,3,Q3,7,July,Jul,24,2,Wednesday,30,0,0,2020,3,Jul 2019,201907
1667,2019-07-25,2019,3,Q3,7,July,Jul,25,3,Thursday,30,0,0,2020,3,Jul 2019,201907
1668,2019-07-26,2019,3,Q3,7,July,Jul,26,4,Friday,30,0,0,2020,3,Jul 2019,201907
1669,2019-07-27,2019,3,Q3,7,July,Jul,27,5,Saturday,30,1,0,2020,3,Jul 2019,201907
1670,2019-07-28,2019,3,Q3,7,July,Jul,28,6,Sunday,30,1,0,2020,3,Jul 2019,201907
1671,2019-07-29,2019,3,Q3,7,July,Jul,29,0,Monday,31,0,0,2020,3,Jul 2019,201907
1672,2019-07-30,2019,3,Q3,7,July,Jul,30,1,Tuesday,31,0,0,2020,3,Jul 2019,201907
1673,2019-07-31,2019,3,Q3,7,July,Jul,31,2,Wednesday,31,0,0,2020,3,Jul 2019,201907
1674,2019-08-01,2019,3,Q3,8,August,Aug,1,3,Thursday,31,0,0,2020,3,Aug 2019,201908
1675,2019-08-02,2019,3,Q3,8,August,Aug,2,4,Friday,31,0,0,2020,3,Aug 2019,201908
1676,2019-08-03,2019,3,Q3,8,August,Aug,3,5,Saturday,31,1,0,2020,3,Aug 2019,201908
1677,2019-08-04,2019,3,Q3,8,August,Aug,4,6,Sunday,31,1,0,2020,3,Aug 2019,201908
1678,2019-08-05,2019,3,Q3,8,August,Aug,5,0,Monday,32,0,0,2020,3,Aug 2019,201908
1679,2019-08-06,2019,3,Q3,8,August,Aug,6,1,Tuesday,32,0,0,2020,3,Aug 2019,201908
1680,2019-08-07,2019,3,Q3,8,August,Aug,7,2,Wednesday,32,0,0,2020,3,Aug 2019,201908
1681,2019-08-08,2019,3,Q3,8,August,Aug,8,3,Thursday,32,0,0,2020,3,Aug 2019,201908
1682,2019-08-09,2019,3,Q3,8,August,Aug,9,4,Friday,32,0,1,2020,3,Aug 2019,201908
1683,2019-08-10,2019,3,Q3,8,August,Aug,10,5,Saturday,32,1,0,2020,3,Aug 2019,201908
1684,2019-08-11,2019,3,Q3,8,August,Aug,11,6,Sunday,32,1,0,2020,3,Aug 2019,201908
1685,2019-08-12,2019,3,Q3,8,August,Aug,12,0,Monday,33,0,0,2020,3,Aug 2019,201908
1686,2019-08-13,2019,3,Q3,8,August,Aug,13,1,Tuesday,33,0,0,2020,3,Aug 2019,201908
1687,2019-08-14,2019,3,Q3,8,August,Aug,14,2,Wednesday,33,0,0,2020,3,Aug 2019,201908
1688,2019-08-15,2019,3,Q3,8,August,Aug,15,3,Thursday,33,0,0,2020,3,Aug 2019,201908
1689,2019-08-16,2019,3,Q3,8,August,Aug,16,4,Friday,33,0,0,2020,3,Aug 2019,201908
1690,2019-08-17,2019,3,Q3,8,August,Aug,17,5,Saturday,33,1,0,2020,3,Aug 2019,201908
1691,2019-08-18,2019,3,Q3,8,August,Aug,18,6,Sunday,33,1,0,2020,3,Aug 2019,201908
1692,2019-08-19,2019,3,Q3,8,August,Aug,19,0,Monday,34,0,0,2020,3,Aug 2019,201908
1693,2019-08-20,2019,3,Q3,8,August,Aug,20,1,Tuesday,34,0,0,2020,3,Aug 2019,201908
1694,2019-08-21,2019,3,Q3,8,August,Aug,21,2,Wednesday,34,0,0,2020,3,Aug 2019,201908
1695,2019-08-22,2019,3,Q3,8,August,Aug,22,3,Thursday,34,0,0,2020,3,Aug 2019,201908
1696,2019-08-23,2019,3,Q3,8,August,Aug,23,4,Friday,34,0,0,2020,3,Aug 2019,201908
1697,2019-08-24,2019,3,Q3,8,August,Aug,24,5,Saturday,34,1,0,2020,3,Aug 2019,201908
1698,2019-08-25,2019,3,Q3,8,August,Aug,25,6,Sunday,34,1,0,2020,3,Aug 2019,201908
1699,2019-08-26,2019,3,Q3,8,August,Aug,26,0,Monday,35,0,1,2020,3,Aug 2019,201908
1700,2019-08-27,2019,3,Q3,8,August,Aug,27,1,Tuesday,35,0,0,2020,3,Aug 2019,201908
1701,2019-08-28,2019,3,Q3,8,August,Aug,28,2,Wednesday,35,0,1,2020,3,Aug 2019,201908
1702,2019-08-29,2019,3,Q3,8,August,Aug,29,3,Thursday,35,0,0,2020,3,Aug 2019,201908
1703,2019-08-30,2019,3,Q3,8,August,Aug,30,4,Friday,35,0,0,2020,3,Aug 2019,201908
1704,2019-08-31,2019,3,Q3,8,August,Aug,31,5,Saturday,35,1,0,2020,3,Aug 2019,201908
1705,2019-09-01,2019,3,Q3,9,September,Sep,1,6,Sunday,35,1,0,2020,3,Sep 2019,201909
1706,2019-09-02,2019,3,Q3,9,September,Sep,2,0,Monday,36,0,0,2020,3,Sep 2019,201909
1707,2019-09-03,2019,3,Q3,9,September,Sep,3,1,Tuesday,36,0,0,2020,3,Sep 2019,201909
1708,2019-09-04,2019,3,Q3,9,September,Sep,4,2,Wednesday,36,0,0,2020,3,Sep 2019,201909
1709,2019-09-05,2019,3,Q3,9,September,Sep,5,3,Thursday,36,0,0,2020,3,Sep 2019,201909
1710,2019-09-06,2019,3,Q3,9,September,Sep,6,4,Friday,36,0,0,2020,3,Sep 2019,201909
1711,2019-09-07,2019,3,Q3,9,September,Sep,7,5,Saturday,36,1,0,2020,3,Sep 2019,201909
1712,2019-09-08,2019,3,Q3,9,September,Sep,8,6,Sunday,36,1,0,2020,3,Sep 2019,201909
1713,2019-09-09,2019,3,Q3,9,September,Sep,9,0,Monday,37,0,0,2020,3,Sep 2019,201909
1714,2019-09-10,2019,3,Q3,9,September,Sep,10,1,Tuesday,37,0,0,2020,3,Sep 2019,201909
1715,2019-09-11,2019,3,Q3,9,September,Sep,11,2,Wednesday,37,0,0,2020,3,Sep 2019,201909
1716,2019-09-12,2019,3,Q3,9,September,Sep,12,3,Thursday,37,0,1,2020,3,Sep 2019,201909
1717,2019-09-13,2019,3,Q3,9,September,Sep,13,4,Friday,37,0,0,2020,3,Sep 2019,201909
1718,2019-09-14,2019,3,Q3,9,September,Sep,14,5,Saturday,37,1,0,2020,3,Sep 2019,201909
1719,2019-09-15,2019,3,Q3,9,September,Sep,15,6,Sunday,37,1,1,2020,3,Sep 2019,201909
1720,2019-09-16,2019,3,Q3,9,September,Sep,16,0,Monday,38,0,0,2020,3,Sep 2019,201909
1721,2019-09-17,2019,3,Q3,9,September,Sep,17,1,Tuesday,38,0,0,2020,3,Sep 2019,201909
1722,2019-09-18,2019,3,Q3,9,September,Sep,18,2,Wednesday,38,0,0,2020,3,Sep 2019,201909
1723,2019-09-19,2019,3,Q3,9,September,Sep,19,3,Thursday,38,0,0,2020,3,Sep 2019,201909
1724,2019-09-20,2019,3,Q3,9,September,Sep,20,4,Friday,38,0,0,2020,3,Sep 2019,201909
1725,2019-09-21,2019,3,Q3,9,September,Sep,21,5,Saturday,38,1,0,2020,3,Sep 2019,201909
1726,2019-09-22,2019,3,Q3,9,September,Sep,22,6,Sunday,38,1,0,2020,3,Sep 2019,201909
1727,2019-09-23,2019,3,Q3,9,September,Sep,23,0,Monday,39,0,0,2020,3,Sep 2019,201909
1728,2019-09-24,2019,3,Q3,9,September,Sep,24,1,Tuesday,39,0,1,2020,3,Sep 2019,201909
1729,2019-09-25,2019,3,Q3,9,September,Sep,25,2,Wednesday,39,0,0,2020,3,Sep 2019,201909
1730,2019-09-26,2019,3,Q3,9,September,Sep,26,3,Thursday,39,0,0,2020,3,Sep 2019,201909
1731,2019-09-27,2019,3,Q3,9,September,Sep,27,4,Friday,39,0,0,2020,3,Sep 2019,201909
1732,2019-09-28,2019,3,Q3,9,September,Sep,28,5,Saturday,39,1,0,2020,3,Sep 2019,201909
1733,2019-09-29,2019,3,Q3,9,September,Sep,29,6,Sunday,39,1,0,2020,3,Sep 2019,201909
1734,2019-09-30,2019,3,Q3,9,September,Sep,30,0,Monday,40,0,0,2020,3,Sep 2019,201909
1735,2019-10-01,2019,4,Q4,10,October,Oct,1,1,Tuesday,40,0,0,2020,4,Oct 2019,201910
1736,2019-10-02,2019,4,Q4,10,October,Oct,2,2,Wednesday,40,0,0,2020,4,Oct 2019,201910
1737,2019-10-03,2019,4,Q4,10,October,Oct,3,3,Thursday,40,0,0,2020,4,Oct 2019,201910
1738,2019-10-04,2019,4,Q4,10,October,Oct,4,4,Friday,40,0,0,2020,4,Oct 2019,201910
1739,2019-10-05,2019,4,Q4,10,October,Oct,5,5,Saturday,40,1,0,2020,4,Oct 2019,201910
1740,2019-10-06,2019,4,Q4,10,October,Oct,6,6,Sunday,40,1,0,2020,4,Oct 2019,201910
1741,2019-10-07,2019,4,Q4,10,October,Oct,7,0,Monday,41,0,0,2020,4,Oct 2019,201910
1742,2019-10-08,2019,4,Q4,10,October,Oct,8,1,Tuesday,41,0,0,2020,4,Oct 2019,201910
1743,2019-10-09,2019,4,Q4,10,October,Oct,9,2,Wednesday,41,0,0,2020,4,Oct 2019,201910
1744,2019-10-10,2019,4,Q4,10,October,Oct,10,3,Thursday,41,0,0,2020,4,Oct 2019,201910
1745,2019-10-11,2019,4,Q4,10,October,Oct,11,4,Friday,41,0,0,2020,4,Oct 2019,201910
1746,2019-10-12,2019,4,Q4,10,October,Oct,12,5,Saturday,41,1,0,2020,4,Oct 2019,201910
1747,2019-10-13,2019,4,Q4,10,October,Oct,13,6,Sunday,41,1,0,2020,4,Oct 2019,201910
1748,2019-10-14,2019,4,Q4,10,October,Oct,14,0,Monday,42,0,0,2020,4,Oct 2019,201910
1749,2019-10-15,2019,4,Q4,10,October,Oct,15,1,Tuesday,42,0,0,2020,4,Oct 2019,201910
1750,2019-10-16,2019,4,Q4,10,October,Oct,16,2,Wednesday,42,0,0,2020,4,Oct 2019,201910
1751,2019-10-17,2019,4,Q4,10,October,Oct,17,3,Thursday,42,0,0,2020,4,Oct 2019,201910
1752,2019-10-18,2019,4,Q4,10,October,Oct,18,4,Friday,42,0,0,2020,4,Oct 2019,201910
1753,2019-10-19,2019,4,Q4,10,October,Oct,19,5,Saturday,42,1,0,2020,4,Oct 2019,201910
1754,2019-10-20,2019,4,Q4,10,October,Oct,20,6,Sunday,42,1,0,2020,4,Oct 2019,201910
1755,2019-10-21,2019,4,Q4,10,October,Oct,21,0,Monday,43,0,1,2020,4,Oct 2019,201910
1756,2019-10-22,2019,4,Q4,10,October,Oct,22,1,Tuesday,43,0,0,2020,4,Oct 2019,201910
1757,2019-10-23,2019,4,Q4,10,October,Oct,23,2,Wednesday,43,0,1,2020,4,Oct 2019,201910
1758,2019-10-24,2019,4,Q4,10,October,Oct,24,3,Thursday,43,0,0,2020,4,Oct 2019,201910
1759,2019-10-25,2019,4,Q4,10,October,Oct,25,4,Friday,43,0,0,2020,4,Oct 2019,201910
1760,2019-10-26,2019,4,Q4,10,October,Oct,26,5,Saturday,43,1,0,2020,4,Oct 2019,201910
1761,2019-10-27,2019,4,Q4,10,October,Oct,27,6,Sunday,43,1,0,2020,4,Oct 2019,201910
1762,2019-10-28,2019,4,Q4,10,October,Oct,28,0,Monday,44,0,0,2020,4,Oct 2019,201910
1763,2019-10-29,2019,4,Q4,10,October,Oct,29,1,Tuesday,44,0,0,2020,4,Oct 2019,201910
1764,2019-10-30,2019,4,Q4,10,October,Oct,30,2,Wednesday,44,0,0,2020,4,Oct 2019,201910
1765,2019-10-31,2019,4,Q4,10,October,Oct,31,3,Thursday,44,0,0,2020,4,Oct 2019,201910
1766,2019-11-01,2019,4,Q4,11,November,Nov,1,4,Friday,44,0,0,2020,4,Nov 2019,201911
1767,2019-11-02,2019,4,Q4,11,November,Nov,2,5,Saturday,44,1,0,2020,4,Nov 2019,201911
1768,2019-11-03,2019,4,Q4,11,November,Nov,3,6,Sunday,44,1,0,2020,4,Nov 2019,201911
1769,2019-11-04,2019,4,Q4,11,November,Nov,4,0,Monday,45,0,0,2020,4,Nov 2019,201911
1770,2019-11-05,2019,4,Q4,11,November,Nov,5,1,Tuesday,45,0,0,2020,4,Nov 2019,201911
1771,2019-11-06,2019,4,Q4,11,November,Nov,6,2,Wednesday,45,0,0,2020,4,Nov 2019,201911
1772,2019-11-07,2019,4,Q4,11,November,Nov,7,3,Thursday,45,0,0,2020,4,Nov 2019,201911
1773,2019-11-08,2019,4,Q4,11,November,Nov,8,4,Friday,45,0,0,2020,4,Nov 2019,201911
1774,2019-11-09,2019,4,Q4,11,November,Nov,9,5,Saturday,45,1,1,2020,4,Nov 2019,201911
1775,2019-11-10,2019,4,Q4,11,November,Nov,10,6,Sunday,45,1,0,2020,4,Nov 2019,201911
1776,2019-11-11,2019,4,Q4,11,November,Nov,11,0,Monday,46,0,0,2020,4,Nov 2019,201911
1777,2019-11-12,2019,4,Q4,11,November,Nov,12,1,Tuesday,46,0,0,2020,4,Nov 2019,201911
1778,2019-11-13,2019,4,Q4,11,November,Nov,13,2,Wednesday,46,0,0,2020,4,Nov 2019,201911
1779,2019-11-14,2019,4,Q4,11,November,Nov,14,3,Thursday,46,0,0,2020,4,Nov 2019,201911
1780,2019-11-15,2019,4,Q4,11,November,Nov,15,4,Friday,46,0,0,2020,4,Nov 2019,201911
1781,2019-11-16,2019,4,Q4,11,November,Nov,16,5,Saturday,46,1,0,2020,4,Nov 2019,201911
1782,2019-11-17,2019,4,Q4,11,November,Nov,17,6,Sunday,46,1,0,2020,4,Nov 2019,201911
1783,2019-11-18,2019,4,Q4,11,November,Nov,18,0,Monday,47,0,0,2020,4,Nov 2019,201911
1784,2019-11-19,2019,4,Q4,11,November,Nov,19,1,Tuesday,47,0,0,2020,4,Nov 2019,201911
1785,2019-11-20,2019,4,Q4,11,November,Nov,20,2,Wednesday,47,0,0,2020,4,Nov 2019,201911
1786,2019-11-21,2019,4,Q4,11,November,Nov,21,3,Thursday,47,0,0,2020,4,Nov 2019,201911
1787,2019-11-22,2019,4,Q4,11,November,Nov,22,4,Friday,47,0,0,2020,4,Nov 2019,201911
1788,2019-11-23,2019,4,Q4,11,November,Nov,23,5,Saturday,47,1,0,2020,4,Nov 2019,201911
1789,2019-11-24,2019,4,Q4,11,November,Nov,24,6,Sunday,47,1,0,2020,4,Nov 2019,201911
1790,2019-11-25,2019,4,Q4,11,November,Nov,25,0,Monday,48,0,0,2020,4,Nov 2019,201911
1791,2019-11-26,2019,4,Q4,11,November,Nov,26,1,Tuesday,48,0,0,2020,4,Nov 2019,201911
1792,2019-11-27,2019,4,Q4,11,November,Nov,27,2,Wednesday,48,0,0,2020,4,Nov 2019,201911
1793,2019-11-28,2019,4,Q4,11,November,Nov,28,3,Thursday,48,0,0,2020,4,Nov 2019,201911
1794,2019-11-29,2019,4,Q4,11,November,Nov,29,4,Friday,48,0,0,2020,4,Nov 2019,201911
1795,2019-11-30,2019,4,Q4,11,November,Nov,30,5,Saturday,48,1,0,2020,4,Nov 2019,201911
1796,2019-12-01,2019,4,Q4,12,December,Dec,1,6,Sunday,48,1,0,2020,4,Dec 2019,201912
1797,2019-12-02,2019,4,Q4,12,December,Dec,2,0,Monday,49,0,0,2020,4,Dec 2019,201912
1798,2019-12-03,2019,4,Q4,12,December,Dec,3,1,Tuesday,49,0,0,2020,4,Dec 2019,201912
1799,2019-12-04,2019,4,Q4,12,December,Dec,4,2,Wednesday,49,0,0,2020,4,Dec 2019,201912
1800,2019-12-05,2019,4,Q4,12,December,Dec,5,3,Thursday,49,0,0,2020,4,Dec 2019,201912
1801,2019-12-06,2019,4,Q4,12,December,Dec,6,4,Friday,49,0,1,2020,4,Dec 2019,201912
1802,2019-12-07,2019,4,Q4,12,December,Dec,7,5,Saturday,49,1,0,2020,4,Dec 2019,201912
1803,2019-12-08,2019,4,Q4,12,December,Dec,8,6,Sunday,49,1,0,2020,4,Dec 2019,201912
1804,2019-12-09,2019,4,Q4,12,December,Dec,9,0,Monday,50,0,0,2020,4,Dec 2019,201912
1805,2019-12-10,2019,4,Q4,12,December,Dec,10,1,Tuesday,50,0,0,2020,4,Dec 2019,201912
1806,2019-12-11,2019,4,Q4,12,December,Dec,11,2,Wednesday,50,0,0,2020,4,Dec 2019,201912
1807,2019-12-12,2019,4,Q4,12,December,Dec,12,3,Thursday,50,0,0,2020,4,Dec 2019,201912
1808,2019-12-13,2019,4,Q4,12,December,Dec,13,4,Friday,50,0,0,2020,4,Dec 2019,201912
1809,2019-12-14,2019,4,Q4,12,December,Dec,14,5,Saturday,50,1,0,2020,4,Dec 2019,201912
1810,2019-12-15,2019,4,Q4,12,December,Dec,15,6,Sunday,50,1,0,2020,4,Dec 2019,201912
1811,2019-12-16,2019,4,Q4,12,December,Dec,16,0,Monday,51,0,0,2020,4,Dec 2019,201912
1812,2019-12-17,2019,4,Q4,12,December,Dec,17,1,Tuesday,51,0,0,2020,4,Dec 2019,201912
1813,2019-12-18,2019,4,Q4,12,December,Dec,18,2,Wednesday,51,0,0,2020,4,Dec 2019,201912
1814,2019-12-19,2019,4,Q4,12,December,Dec,19,3,Thursday,51,0,0,2020,4,Dec 2019,201912
1815,2019-12-20,2019,4,Q4,12,December,Dec,20,4,Friday,51,0,0,2020,4,Dec 2019,201912
1816,2019-12-21,2019,4,Q4,12,December,Dec,21,5,Saturday,51,1,1,2020,4,Dec 2019,201912
1817,2019-12-22,2019,4,Q4,12,December,Dec,22,6,Sunday,51,1,0,2020,4,Dec 2019,201912
1818,2019-12-23,2019,4,Q4,12,December,Dec,23,0,Monday,52,0,0,2020,4,Dec 2019,201912
1819,2019-12-24,2019,4,Q4,12,December,Dec,24,1,Tuesday,52,0,0,2020,4,Dec 2019,201912
1820,2019-12-25,2019,4,Q4,12,December,Dec,25,2,Wednesday,52,0,0,2020,4,Dec 2019,201912
1821,2019-12-26,2019,4,Q4,12,December,Dec,26,3,Thursday,52,0,0,2020,4,Dec 2019,201912
1822,2019-12-27,2019,4,Q4,12,December,Dec,27,4,Friday,52,0,0,2020,4,Dec 2019,201912
1823,2019-12-28,2019,4,Q4,12,December,Dec,28,5,Saturday,52,1,0,2020,4,Dec 2019,201912
1824,2019-12-29,2019,4,Q4,12,December,Dec,29,6,Sunday,52,1,0,2020,4,Dec 2019,201912
1825,2019-12-30,2019,4,Q4,12,December,Dec,30,0,Monday,1,0,0,2020,4,Dec 2019,201912
1826,2019-12-31,2019,4,Q4,12,December,Dec,31,1,Tuesday,1,0,0,2020,4,Dec 2019,201912
1827,2020-01-01,2020,1,Q1,1,January,Jan,1,2,Wednesday,1,0,0,2020,1,Jan 2020,202001
1828,2020-01-02,2020,1,Q1,1,January,Jan,2,3,Thursday,1,0,1,2020,1,Jan 2020,202001
1829,2020-01-03,2020,1,Q1,1,January,Jan,3,4,Friday,1,0,0,2020,1,Jan 2020,202001
1830,2020-01-04,2020,1,Q1,1,January,Jan,4,5,Saturday,1,1,0,2020,1,Jan 2020,202001
1831,2020-01-05,2020,1,Q1,1,January,Jan,5,6,Sunday,1,1,1,2020,1,Jan 2020,202001
1832,2020-01-06,2020,1,Q1,1,January,Jan,6,0,Monday,2,0,0,2020,1,Jan 2020,202001
1833,2020-01-07,2020,1,Q1,1,January,Jan,7,1,Tuesday,2,0,0,2020,1,Jan 2020,202001
1834,2020-01-08,2020,1,Q1,1,January,Jan,8,2,Wednesday,2,0,0,2020,1,Jan 2020,202001
1835,2020-01-09,2020,1,Q1,1,January,Jan,9,3,Thursday,2,0,0,2020,1,Jan 2020,202001
1836,2020-01-10,2020,1,Q1,1,January,Jan,10,4,Friday,2,0,0,2020,1,Jan 2020,202001
1837,2020-01-11,2020,1,Q1,1,January,Jan,11,5,Saturday,2,1,0,2020,1,Jan 2020,202001
1838,2020-01-12,2020,1,Q1,1,January,Jan,12,6,Sunday,2,1,0,2020,1,Jan 2020,202001
1839,2020-01-13,2020,1,Q1,1,January,Jan,13,0,Monday,3,0,0,2020,1,Jan 2020,202001
1840,2020-01-14,2020,1,Q1,1,January,Jan,14,1,Tuesday,3,0,0,2020,1,Jan 2020,202001
1841,2020-01-15,2020,1,Q1,1,January,Jan,15,2,Wednesday,3,0,0,2020,1,Jan 2020,202001
1842,2020-01-16,2020,1,Q1,1,January,Jan,16,3,Thursday,3,0,0,2020,1,Jan 2020,202001
1843,2020-01-17,2020,1,Q1,1,January,Jan,17,4,Friday,3,0,0,2020,1,Jan 2020,202001
1844,2020-01-18,2020,1,Q1,1,January,Jan,18,5,Saturday,3,1,0,2020,1,Jan 2020,202001
1845,2020-01-19,2020,1,Q1,1,January,Jan,19,6,Sunday,3,1,0,2020,1,Jan 2020,202001
1846,2020-01-20,2020,1,Q1,1,January,Jan,20,0,Monday,4,0,0,2020,1,Jan 2020,202001
1847,2020-01-21,2020,1,Q1,1,January,Jan,21,1,Tuesday,4,0,0,2020,1,Jan 2020,202001
1848,2020-01-22,2020,1,Q1,1,January,Jan,22,2,Wednesday,4,0,0,2020,1,Jan 2020,202001
1849,2020-01-23,2020,1,Q1,1,January,Jan,23,3,Thursday,4,0,0,2020,1,Jan 2020,202001
1850,2020-01-24,2020,1,Q1,1,January,Jan,24,4,Friday,4,0,0,2020,1,Jan 2020,202001
1851,2020-01-25,2020,1,Q1,1,January,Jan,25,5,Saturday,4,1,0,2020,1,Jan 2020,202001
1852,2020-01-26,2020,1,Q1,1,January,Jan,26,6,Sunday,4,1,0,2020,1,Jan 2020,202001
1853,2020-01-27,2020,1,Q1,1,January,Jan,27,0,Monday,5,0,0,2020,1,Jan 2020,202001
1854,2020-01-28,2020,1,Q1,1,January,Jan,28,1,Tuesday,5,0,0,2020,1,Jan 2020,202001
1855,2020-01-29,2020,1,Q1,1,January,Jan,29,2,Wednesday,5,0,0,2020,1,Jan 2020,202001
1856,2020-01-30,2020,1,Q1,1,January,Jan,30,3,Thursday,5,0,0,2020,1,Jan 2020,202001
1857,2020-01-31,2020,1,Q1,1,January,Jan,31,4,Friday,5,0,0,2020,1,Jan 2020,202001
1858,2020-02-01,2020,1,Q1,2,February,Feb,1,5,Saturday,5,1,0,2020,1,Feb 2020,202002
1859,2020-02-02,2020,1,Q1,2,February,Feb,2,6,Sunday,5,1,0,2020,1,Feb 2020,202002
1860,2020-02-03,2020,1,Q1,2,February,Feb,3,0,Monday,6,0,0,2020,1,Feb 2020,202002
1861,2020-02-04,2020,1,Q1,2,February,Feb,4,1,Tuesday,6,0,0,2020,1,Feb 2020,202002
1862,2020-02-05,2020,1,Q1,2,February,Feb,5,2,Wednesday,6,0,0,2020,1,Feb 2020,202002
1863,2020-02-06,2020,1,Q1,2,February,Feb,6,3,Thursday,6,0,0,2020,1,Feb 2020,202002
1864,2020-02-07,2020,1,Q1,2,February,Feb,7,4,Friday,6,0,0,2020,1,Feb 2020,202002
1865,2020-02-08,2020,1,Q1,2,February,Feb,8,5,Saturday,6,1,1,2020,1,Feb 2020,202002
1866,2020-02-09,2020,1,Q1,2,February,Feb,9,6,Sunday,6,1,0,2020,1,Feb 2020,202002
1867,2020-02-10,2020,1,Q1,2,February,Feb,10,0,Monday,7,0,0,2020,1,Feb 2020,202002
1868,2020-02-11,2020,1,Q1,2,February,Feb,11,1,Tuesday,7,0,0,2020,1,Feb 2020,202002
1869,2020-02-12,2020,1,Q1,2,February,Feb,12,2,Wednesday,7,0,0,2020,1,Feb 2020,202002
1870,2020-02-13,2020,1,Q1,2,February,Feb,13,3,Thursday,7,0,0,2020,1,Feb 2020,202002
1871,2020-02-14,2020,1,Q1,2,February,Feb,14,4,Friday,7,0,0,2020,1,Feb 2020,202002
1872,2020-02-15,2020,1,Q1,2,February,Feb,15,5,Saturday,7,1,0,2020,1,Feb 2020,202002
1873,2020-02-16,2020,1,Q1,2,February,Feb,16,6,Sunday,7,1,0,2020,1,Feb 2020,202002
1874,2020-02-17,2020,1,Q1,2,February,Feb,17,0,Monday,8,0,0,2020,1,Feb 2020,202002
1875,2020-02-18,2020,1,Q1,2,February,Feb,18,1,Tuesday,8,0,0,2020,1,Feb 2020,202002
1876,2020-02-19,2020,1,Q1,2,February,Feb,19,2,Wednesday,8,0,0,2020,1,Feb 2020,202002
1877,2020-02-20,2020,1,Q1,2,February,Feb,20,3,Thursday,8,0,0,2020,1,Feb 2020,202002
1878,2020-02-21,2020,1,Q1,2,February,Feb,21,4,Friday,8,0,0,2020,1,Feb 2020,202002
1879,2020-02-22,2020,1,Q1,2,February,Feb,22,5,Saturday,8,1,0,2020,1,Feb 2020,202002
1880,2020-02-23,2020,1,Q1,2,February,Feb,23,6,Sunday,8,1,0,2020,1,Feb 2020,202002
1881,2020-02-24,2020,1,Q1,2,February,Feb,24,0,Monday,9,0,0,2020,1,Feb 2020,202002
1882,2020-02-25,2020,1,Q1,2,February,Feb,25,1,Tuesday,9,0,0,2020,1,Feb 2020,202002
1883,2020-02-26,2020,1,Q1,2,February,Feb,26,2,Wednesday,9,0,0,2020,1,Feb 2020,202002
1884,2020-02-27,2020,1,Q1,2,February,Feb,27,3,Thursday,9,0,0,2020,1,Feb 2020,202002
1885,2020-02-28,2020,1,Q1,2,February,Feb,28,4,Friday,9,0,0,2020,1,Feb 2020,202002
1886,2020-02-29,2020,1,Q1,2,February,Feb,29,5,Saturday,9,1,0,2020,1,Feb 2020,202002
1887,2020-03-01,2020,1,Q1,3,March,Mar,1,6,Sunday,9,1,0,2020,1,Mar 2020,202003
1888,2020-03-02,2020,1,Q1,3,March,Mar,2,0,Monday,10,0,0,2020,1,Mar 2020,202003
1889,2020-03-03,2020,1,Q1,3,March,Mar,3,1,Tuesday,10,0,0,2020,1,Mar 2020,202003
1890,2020-03-04,2020,1,Q1,3,March,Mar,4,2,Wednesday,10,0,1,2020,1,Mar 2020,202003
1891,2020-03-05,2020,1,Q1,3,March,Mar,5,3,Thursday,10,0,0,2020,1,Mar 2020,202003
1892,2020-03-06,2020,1,Q1,3,March,Mar,6,4,Friday,10,0,0,2020,1,Mar 2020,202003
1893,2020-03-07,2020,1,Q1,3,March,Mar,7,5,Saturday,10,1,0,2020,1,Mar 2020,202003
1894,2020-03-08,2020,1,Q1,3,March,Mar,8,6,Sunday,10,1,0,2020,1,Mar 2020,202003
1895,2020-03-09,2020,1,Q1,3,March,Mar,9,0,Monday,11,0,0,2020,1,Mar 2020,202003
1896,2020-03-10,2020,1,Q1,3,March,Mar,10,1,Tuesday,11,0,0,2020,1,Mar 2020,202003
